user_id,text
5,ll earn little. 2)i can afford to take anoèr job in the day mah.3)i stil wan admin kind.
5,Ya la...
5,ll prob join 4 dinner if ur plan to go... Give me a buzz if goin dinner k... Nitez...
5,Aiyo. I eating muffin.
5,Okay i haf alreadi sent an invitation 2 u all 4 e class yahoo gp so pls check ur email n follow e necessary instructions ya?!if got prob let mi noe kz...
5,Icic. No wonder nv c u online. Stil thou of calling u last nite. Was very tired so slp at hm.
5,Hi Tina.. care to intro..
5,What time to pick you? Please reply !
5,s 20% storewide now...
5,s presents... Ü call us when you reach town? Bring my photos too okay?
5,"Jordan,ur intro.u no intro dan u wan 2 ask p.ple 2 sms u!"
5,"Wow, cheese cake. My fav cake. Almost had an overdose of that on my bd.Haha. Yah,im playing in the comp.Hope to get top 5 in my unit. Last yr i got 8th place."
5,s e trend now! Sigh how! Was still thinking of letting my hair grow long!!
5,Dun sad la... Treat as cool off period lor...
5,Eh no leh...If change she shld haf told us rite? Ask cow?
5,"Ya...Today 1st day, so far so gd. At basic beauty...E colleagues v gd! ...Höhò."
5,okay... Why dont go? Our dear president is coming leh.
5,fantasia rocks- you are my fantasy!
5,ll jus pass by at night.
5,Oh okie... Haha... Thk will reach ard tt time oso...
5,"Haa before i forget, i must thank u for bringing e cookie, hee if not next time no more liao."
5,Is it? Haiyoh. Which one ü getting?
5,Nvm. I will wait for ü here
5,No lab! Hee hee...
5,t t e case? Did i mention t i going? But like t also not scolding u wat haiz...
5,Haha so wat did ü buy?
5,Okay then... ü free at 4? I need to pass you photos
5,Dun wan lar still so ex...
5,"Huh... Y so bad until eyes oso drop, okie lor, pass u e cage. When u wan it? My  tuts will start tis wk lor... Sianz..."
5,Going aboard again? Celebratin christmas oversea izzit?
5,"U dun nd ur pdl on ur first lesson... Ard ur third or fourth lesson den u will nd, anyway e instructor will tell u when... U startin soon?"
5,Yup ü r rite... Ard 8 smth... If he not going then i take bus lor... Persuade him to go lar... Hee...
5,U driving there? If got photos pls bring
5,"Hi Cheers, Kovai"
5,Telemarketin ah... Diff to do anot? Thgt u quite happy w ur telemarketin one... Eh u wan work at cafe cartel?Gee...
5,I saw ur fren michelle at sakae sushi...
5,Nope... Dun tink so...
5,me male hw abt u 173300
5,I thk tmr still got one more lecture... I got no more tut so thk i wun b going to school...
5,m in e canteen already..
5,We wait 4 u at starbucks coffee... Near the other big macdonalds. Tokyu one close oredi...
5,Gals...I cancel e hsewarming thingy cuz exams coming. Aft exams den mk up to u all k. Sorry 4 e inconvenience caused. Boohoo....
5,AOR intro
5,Male 22 kl
5,How to check for results for posting?
5,Jap food lar... Dat day we juz ate sizzler... I might b a little late...
5,Reaching now
5,Yup you hungry? My auntie gave me bread...
5,É bus was late
5,All session. Anyway e highlight is not only e money la.. Also e company dinner.. Thats e best! Hehehhe... Cause nose bleed... I also put on weight. Sigh...
5,I stricked TOTO system 7 3+! extra no. Can I get how much.
5,"kuch,sarawak."
5,My membership is PX3748
5,m going for e class thing tml. Help me wish joanna happy bday k? Hee...
5,"Lor marzuki, 51a. Eunos exit turn right, go straight den turn left after the corner temple. Turn left to lor marzuki."
5,"s tue noe.... Okie la... Cant wait 4 nxt wk, haha,cos last wk of work..."
5,Hey ger free tomorrow?wana cheong?
5,Y ü not going to sentosa tmr?
5,t send u home....On second tots betta not...Wasted...Oh...N erm...Not tellin!
5,t go... =( haha... Cøz i got something on sat... I told cindy already.
5,"Haha... Where got so fast lose weight, thk muz go 4 a month den got effect... Gee,later we go aust put bk e weight..."
5,"ok lar,if u want i share tat one lor,pouch i keep myself."
5,configure oredi la...
5,Glad to hear. so u knw wat happen to me rite.
5,Tis wk end lo. Ü wan me to crash ür sch-may crash tis wk.hee-
5,R we meetin at 11 at orchard mrt?
5,Outside your house. Coffee shop.
5,Hehe..Then u stay home whole day ar..
5,"Help me go online and sell my driving slot on thurs... Den help me check my waiting list got slots anot,... Urgent.... 10q..."
5,m watchin 330 show lor... Might not b able 2 make it home in time... Call u later...
5,m somewhere in the middle...
5,pore quite peaceful lor than may b next time u must come over here to have a look lor.
5,"So sad, i got thrashed 4-0 in the soccer match juz now...  So pathetic ...   =("
5,Can u msg my hp 0168596707
5,Hey can you bring you negatives tmr for me?
5,Den maybe ard 5 plus. So may hv to stay at ur place for a while to 6pm k.
5,if daddy calls back ask him to call uncle..
5,Hi everyone
5,Anything lar but my mum offer to eat... She wants to go mango tonight...
5,"She at home now, must c trm result to koe whether need to hospitalise or not. She actually been sick 4 a few days liao. Yah we sharing total $135"
5,S HOUSE
5,Yupz... Fen din tell u ah...
5,Bein a charm.Am chargin my fone now.Lolx.Will keep it full batt...If ur willing for session 2 tmr.Did u feel awkward w e guy u makin use of me against? :p
5,Not tues.U cn decide btwn wed n thrus.
5,"As usual la... Guys will of cos lk she, cos they cute cute ma..."
5,HI!ANYONE GALS WAN 2 BE MY FRD?CAL 90785367
5,Helo.any1 want 2 chat? Please say u r a girl or boy n oso how old.....:)
5,hah.. okie lor.. haha.. n whois tat? ur new sweetie pie is it? haha..
5,U ask her first than tell me lah cause i need someone who can cycle double to cycle with me
5,s okay... I hope i dont miss your bus stop.
5,s still in sg wor hehehe
5,ur 6 come and pick me ah..
5,"SEN:-174043,YOUR NAME?"
5,Huh tmr still got time to shop meh...
5,ll be happy to accompany u to watch soccer. Ü if tml u still wan me to watch wf u t
5,"ve got 3 only... Eh, faster, got a lot of pple askin 4 e seats oredi..."
5,"5009, 1014, 1000,  7717         $2  Big"
5,I also! But more sick of bio. I think the solutions they gave us is rather strange. Dunno wat they r doing also. Haiz... Nvm jia you..
5,Why?
5,Has she moved out
5,I want u to sms my hp
5,Hey xin... Tmr confirm meetin at 6 izit...
5,U online n watch tv? If u all chatting i will come up lor if not then i dont go up. Else i b jus staring at e chat window....
5,On the way
5,Eat outside your house.
5,Meeting time changed to 630pm..Reason being no reservations after 630. Need at least seven ppl there so we can be seated. Else reservation void..
5,Hey you meeting your frens? I help you reserve seats.
5,m e first one to reach.. Hee near e ticketing booth k
5,What is the meaning: jexeny shop
5,hi..NINY18
5,Ok.. Thanks. Me and huiqi so far combine around 23 pages
5,"Haha so ü tink my ice maiden better? Heh heh... Btw, ü going for my hall bash?"
5,ll be v pissed if he harasses ü ! Ü
5,u nvr go to COMEX?
5,Kaiez... At yck mrt huh...
5,No sitting n do nothing lor.. Haiz.. Tdy shld hv stay at home.
5,HI LYNN
5,hai intro pls
5,pretty gd ans
5,Try neva mate!!
5,s in her room. Hello! Huixin here... Haha...
5,buy newspaper...
5,Oops die i forgot... I help u c next wed...
5,"Oh,then maybe after yr exams.Cos im on leave tml,then going to apply SAT at RELC.I promised myself not to meet any gals till i lose some weight. Bit fat liao..."
5,Okay okay. I see you there
5,ll coffee n u can giggle.
5,Nope...Nt really
5,Tsk tsk u ju jue me...
5,Possibly mebbe?
5,Hey whats the number of the sailing girl? Can send to me? Peiling
5,Donno ..
5,Erm... Okay if we reach on time
5,"Ya, at yck mrt station. not havin lunch together, cos i now vry hungry, havin lunch.. Ü u eat oreadi? ur mum got cook?"
5,UK from now till 8 Jun. Check out details at m1.com.sg
5,s y cant log in... They sent a mail to us abt it...
5,"hey,ü still working?or ü working till when?i was thinking of joining amore.heard of it.it has yoga,pilates,gym ñ dance.ü interested?"
5,ve got my support :)
5,Y u nvr on ur fone one...
5,Hey u got hamster cage anot?
5,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie
5,"U mean e school rite, i dont mind."
5,Ya...Cuz i tink e vet shld b closed oredi...Hey so tmr wat time u can? I 1130 aft sch...
5,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS)
5,ll find out ur address.Then dogknap it.Dun rub it in lei...I really want 1 but its quite uncertain now.Wanna say hi to ter?Hehehe dun say anything to
5,Helo p.ple!hw r u?
5,Hi.. Afternoon.. How is ur first day of new yr..
5,m nt comin bk 4 dinner ah...
5,"I tried e u2 black skirt... Very nice, how?Bt ex leh..."
5,Orh sunday meet wad time?
5,Ay joan can meet us.but she goto reach marina sth like tt by 430.i havin lunch wif her.wad time is e show?
5,ve uploaded da photos 2 geocities...
5,I love u 2 my little pocy bell I am sorry but  I love u
5,MAX THERE
5,y ü got ask?
5,Ben ask if we r having lunch b4 going...
5,My sis haf 2 go home n check if she got drivin next wed 1st... Then u wan to colour ur hair a not...
5,r u comfortable with me
5,Ya... I dun mind lor...
5,U think i call u 2 pei me go out w him haha... He wont ask me out alone one lah. If t day ever come i can buy 4D.
5,Must learn how to relax
5,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA
5,okies...confirm with u later
5,So when does ür term starts again? Any plans for ür holi?
5,Of cos goin home la... If i go u oso must wait 4 me wat...
5,Hmmm... I dunno leh... I only saw u w ur ex b4... haven seen ur new one...
5,m calling ü now ar...
5,So xin n yun has qet tmr till 2..shall we meet at bout 3 at orchard? For dinner? N settle photos too?
5,"Oh... Icic... Haha, nvm, i was juz kiddin yest... Wow tighten braces muz b damn pain, haha, take care k..."
5,ll bao more than 4
5,huh? You are not ah... Haha really meh. Ok
5,nope...dun think so much!
5,Hey did you get the tut slot for stat?
5,ll leave sentosa by 11lor...Unless e guyz wan2stay longer den another story lah...
5,Hi Jeff care to intro
5,Hee... Quite a lot to clear.
5,Wat scissor curry rice? Boon tong kee or fivestar chicken rice? Bak ku teh?
5,Then why u say u apply e wrong acct n e helpdesk cc ur supervisor. Ur dad haven come fetch u?
5,Ok give me 15mins
5,Eh ü neva buy some tops 4 me oso...
5,"s pump... E pump i bought not very strong, haiz, wasted..."
5,Hmmm... Juz wondering when can meet for a chat...  :)
5,So ü wan 2 color ur hair?
5,Nope at home watchin tv... Ü?
5,Having camp now la gal.. Haiz i wan to sleep liao!
5,Tomw think 7.50 but if b4 5pm i not v sure.
5,Eh... U wanna catch a movie wif me...
5,m not at home now dun haf notes with me. Tell u when i get home.
5,work right?
5,Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?
5,s on 22nd aug. Very long too
5,"Hi, u r now who"
5,"O no need... No need... If not convenient nvm, nxt time still got chance..."
5,t access den i can send it 2 u..I downloaded all the papers alrdy..
5,I finish at six too! See ü then..Ü
5,I at home now.. Later after shopping den i go fetch u all lor. And i think u all will shop until quite late rite.
5,"How wan 2 c today or another day? Lido got 4, 4.15, 5 then cine got 4.15"
5,s for me to noe ..
5,Aft ü send then juz click save message... Like dat got more wat i thk ü can supply ard 700 a mth...
5,Cuz she wanna mit me earlier but i wanna company my bf ma...So ask to mit at 6.Den she say she go home den in order 2 save money dun wanna travel 2 town again..
5,wif me.Still make fun of me...Dun talk to u liao.
5,yup i am. you taking part too?
5,Haha... Ok... Ur exams endin on friday rite? Wan to meet up for dinner?
5,Ok im not sure what time i finish tomorrow but i wanna spend the evening with you cos that would be vewy vewy lubly! Love me
5,Thank you! Haha... When is the actual date and time? Can lah. Dont be scared...
5,m feeling rather ill... slept real early last night...
5,oh ok cya tomolo!
5,i bought a pouch...up to u.
5,"s out 4 quite long liao. Haha, but wont buy it today, muz compare prices first..."
5,m tryin to get a job tt starts work in e evenin lor... Din get a 4 gp den cant retake meh?
5,I hurt u deep deep hor? K la...U not fat la...Sayàng u lo...Dun say i not sweet ar...Littat lo...Lai..
5,"has ur name written all over it. I think u should sms more often,I think it likes u!"
5,No preference.Update me whn u decided
5,Hey ple...Going for ethos camp?
5,"m leavin tmr liao... Take care k... Dun miz me... Haha, juz kiddin...."
5,"Now i am cleaning up my room, so messy.. I see already i sian.. U sleep early k. Miss u..."
5,Yay! Goody.
5,Hey we go queue first.... Ü come and find us?
5,So u still coming? He going thru tut qns now..
5,Hello... Hows your day in the office? May i have the pleasure of meeting ü for lunch later? Haha...
5,it hurt him a lot so he tol me!
5,m free... We can celebrate jy bday
5,Okay... Erm you can try to read it
5,haha.. ya lor.. okay la.. cfm wif ya tmr then..
5,Yah i noe..@ least nt as bad as mi.Haiz 2 zeros oredi..We haf to find jokes abt evolutn in e next assignmt.Juz enjoy ya birdäy!Hee..Im on my way back.Yawnz
5,Haha she so kuai?
5,We meeting 7.30 at serangoon garden 4 dinner can? U stil in sch?
5,If i wear my sec PE shorts u think funny or not? Still fit but jus got a small logo there. U going home 4 dinner?
5,s 7 lessons leh... I think no need to go for yogasana at 1000 since we going for yogasana basic. Are we? I suspect yogasana is even harder than yoga
5,Your soul came back from dreamland reunited with a sleeping senseless piece of yourself slowly open ur eyes realise its a brand new day. Good Morning.
5,"But i off at 545, bo bian... U can shop shop w tt crazy gal first..."
5,Then do ü hand in e matri form in e given brown envelope w e add on it?
5,laptops
5,"m leavin 4 two wks...Kaiez, u settle w joan first lor..."
5,s bdae at west coast park..meet 12at clementi ctrl stn if ü wan lunch..If not go to e park ürself...btw those wif bic
5,Hmmm.... Thk so...Wat time ur work ends...
5,ll nd one...
5,m going back to yck ah... Ü wait there
5,Hiya... Y lk tt... Den i wan justea...
5,What are you doing later? Sar
5,i din do anything ..
5,We reaching soon wait for us
5,You and yun want me to buy something ?
5,Ya la... Waitin... So long...
5,And i will be late. =s
5,stop talking about william now
5,Hey i found SR3 .! block S 2 level 2 -05
5,Choosing me is a personal attack lei...I need counselling...
5,Erm waiting 4 my fren to pass me something...Which tut? I thot we got tutorials? Haha
5,Can help mi ask michelle ñ gen if they can join us tis sat?thx!if can help mi ask lien oso...dun tink she saw my msg...
5,We meet serangoon garden. U msg me when u on ur way.
5,She also din reply my msg.
5,Oh... Good luck to both of you!
5,"Quite ok recently, nothing much. Wat abt you? How was yr trip?"
5,Im here liao! Hee.Centre portion.Near e right aisle. U? Jia yöu
5,Same here.u say 1st n i let u koe mine ltr.
5,"Rain,wat is ur phone number?u dun let mi koe how i call u?"
5,Oh Haha never mind then what r u wearing by the way?
5,luckily she didnt scold u hehe ü wad r u doin now?
5,"s mp? Shld b quite ok now rite, at least can go home on wkends... Anyway, which  course did u choose..."
5,How to study while watchin? and send me sms some more.. no wonder 2 sentence only.. go and watch than study la.. free liao thn msg me k. Ü
5,Den we go on a day when u can make it..When is ok wif u?
5,"Oh, shucks! I would love to join ü in town, but unfortunately im meeting my family for dinner now...  :(  anyway, where r ü now?"
5,s so late already....what else can u do?!
5,"Hey ppl ... I miss ü! -big hug- well, for those whose exams r comin GOODY LUCK! Jia you jia you.exams hou we go jalan2 ok.miss ya.muarx.k,tc k. n.n early nitey."
5,My nick..reali.
5,Eh. I dunno. Havent choose yet i think. Yours is pre selected?
5,Where r u all?
5,Yup coming now... Juz re confirm...
5,"ll find another part time one, beta..."
5,Yup seven pm esplanade.. Pls help me tell xy and ryan ..I almost forgot...
5,U wan or not?
5,Oops.. Sorry dear but i duno where noe..nvm.. U tell me e name of e building? Take train to cark quay?
5,"Mony,"
5,m trying to find those one stretches kind... Haha i go yan jiu after work today then i call you
5,"Wat r u doing? I bought e ticket online already. So u meet xyan first, no need to wait for me for dinner k."
5,he is cool... hehe
5,"Hey xin ah... U noe e gem modules rite, got gp a and b. Den which gp can we choose frm?"
5,Ya... Goin w fren is more fun... So how long was ür trip?
5,ll meet4lunch@12@expo dat mrt stn..so can?
5,Eh sat got one slot
5,"Never mind i jus asking only, not confirm going also."
5,Quite ok... Nothing much exciting recently though.  Juz waiting eagerly for my ord. One more year to go.... Haha. Wat did ü buy today?
5,We meeting at town at 8 later. U ok?
5,s da 1st of 2 messages...
5,"Yes,my loving daughter"
5,Have u had brekky?
5,She at my place already. I wait 4 u. Msg me when u home n ready
5,"Haiz u all jus being 2 particular, da jin xiao kuai. If u live in flat he will walk u up also."
5,Hello sharis. This is clarence. I got yer no frm terrence hope ù dun mind. Cuz i saw a pic that he had of ù ñ tot ù were cute. Where ù studying now?
5,Oh... 2fast 2furious?
5,m walking bk now...
5,So where u plannin to go b4 tat?
5,"Comin bk on 4th june.... Ya, buy winter clothes bk... Take care too..."
5,ll wait for ü.hee- we go together k.
5,Having lunch and thinking of you... Haha.... :p enjoy yr day then.
5,Uni life is gd. Can meet lots of guys.Haha.Im onli busy wif self study and soccer.I dun juz go out wif ANY gal...  ;)  so ü muz be quite free nowadays rite?
5,Eh no need lah. I going back to hall now. See you later... You coming? haha i just saw 3 of our classmates... They  going to pon
5,Will be at Ah Soon tonight. Want to come?
5,L CALL U
5,I end le.smith st got open.but sky abit dark.ü end le.call me.see how.
5,Ok... Then maybe some other time lor... So hows ür drivin skills now? Gettin ür license soon?
5,Where hve u been
5,Hey r we meeting tonight?
5,"good morn :) y wake up so early? dun think my test later is goin to be easy.. anyway, good luck for ya test too! Ü"
5,"Cant leh. Or u go edit the pg homepage.html lor, u go paste the address in... Wat lunch break, now wat time already, v lazy mah, then wait 4 my boss return"
5,Lavender lor...
5,Vivian why no reply
5,ll quit tis job lor...
5,hav u decided yet? which one u goin for?
5,Which part r ü all at?
5,s okay... If you r rushing for lesson then nvm...
5,Hi ranger.
5,im a ch..where r u fm?
5,What next tues? Hey hey the food sci dateline brought forward to 24th
5,Tv queen... Ü got record hai2 you3 ming2 tian1...
5,"ll reach ard 915 at nite... Flight is qf 387... Muz thank me ah, bought a lot of stuff 4 u ..."
5,Have you had a good day? Mine was really busy are you up to much tomorrow night?
5,Today got e sars sentosa concert... U got record?
5,"m in bangkok now, gee, holidayin.Gettin fat lately... U leh, u goin 4 any orientation?"
5,I anything...U all decide liao den tell me lor...
5,"Dont think she will c, but u can try lor. U send me e photos then i upload lor. U got go mango sale?"
5,Ok okie.. Confirm again tmr i guess.. Cya!
5,eh.. i keep wanting to pass to hui.. she no time.. hmmm.. how abt tmr?
5,Ü neva ask b4 ü buy...
5,Okay... I msg ü tmr ?
5,HI ITS JESS I DONT KNOW IF YOU ARE AT WORK BUT CALL ME WHEN U CAN IM AT HOME ALL EVE.
5,Eh i tink tmr abit diff...I haven started on stats
5,"ll meet fion on a wkend la.nex wk or wad. Hmm,so tonite cancel la.hai,tomorrow stil got to paint hostel. Xia"
5,Oic..Got buy gift for me ma.keke..Then  i ask u out when u come back la..
5,Hmmm.... Both choices includes bbq oso rite... Den i thk dun have to book chalet lor...
5,Hi gdate..U m or f? Wat ya age?
5,Hi jeff asl pls
5,Yup... Okay... sleep early!
5,Help me bring out e bag of clothes behind my door... I wan to change...
5,s nice here...
5,"Calling all ex-ij girls:thanksgiving mass on 14 march,chij sec.pls come as it is e last time we seeing ij @ tp. Mass is after assembly."
5,Oh... Ok i will check with you tonight?
5,Im James d mad artist who loves music n all things beautiful What about u Do u love all things thats beautiful to u
5,Hello..
5,ll be going 4 lect...Save me a seat k...Hehe thx =)
5,Dunno leh... Mayb u put some money at e letter box... I got no key oso...
5,Hey u free from 4 onwards? I can go find u lor...
5,I havent told her yet. Anything up 2 u . U wan c him then call him lor.
5,"Hah, 1 room how so many people stay? Then dont think shuhui will stay, wait we b light bulb. Oh no like t we hv 2 go out ourself."
5,Hey have you done st tut 5 yet?
5,For pdf you can. Power point must write out...
5,"How u get e job, newspaper ah... Gd lor, u lk e job can liao... Den hows e pay..."
5,CHRIST y no reply frm u can u sms me at 94626894.
5,Ok. Just come send me what you have done?
5,Pete can you please ring me ive hardly got any credit
5,m on my way there... Maybe will walk around first... And i need to collect sth from the fst block
5,"SHIT BABE.. THAS A BIT MESSED UP. YEH, SHE SHUDVE TOLD U. DID UR GRAN KNOW? NEWAY, ILL SPEAK 2 U 2MORO WEN IM NOT ASLEEP..."
5,"m free on fri and sat morn i thk... Haha, can always come nus to find me..."
5,I thk no need.
5,u going with Yun 2morrow?
5,Help me record tis f4 show... Dunno which channel...
5,Ok.. U back from school already?
5,Wot about on wed nite I am 3 then but only til 9!
5,U willing to come out a not cos i neva drive today.
5,s goin on...
5,"Haha, poor thing, i hate it when that happens to me, well, hope 2 c u online soon, :p"
5,Same here...Cya at 6
5,"Fridge got cake, go n eat..."
5,morning!!!moring morning!!!!!!!
5,m dying...
5,"hello, this is a test."
5,nope.we kinda distant.cya
5,Buy see ü
5,Hey you on your way?
5,s little and you work long hours. go some coffee club
5,"Rain,wat is ur phone number dan?i would want 2 koe u well.if u would want 2 let mi koe u more..:)"
5,Hey... So hows ür postin? I got into ntu com eng...
5,"HI KELVIN, DEVIN! HOW R U? CHAT WITH ME OK?"
5,m e only son u know.. haha.. y he got so xiang wo meh?
5,m at sci lib.. U leh?
5,m jeff here.care to intro pls...
5,Ya! Me and miwa are meeting at Öuträm mrt at 2 to get her perfume or whatever nice thing we see.. You join us?
5,They say dun wan... U got buy other things 4 da past few days?
5,En we eat at chinatown.mon i end wk.èn i msg ü.c we meet where.
5,ll keep my sat free den..
5,"Yah loh, dun tempt me. At least not till i shed a few pounds. Gaining weight is a silly trend in my company. Till now i have yet to see anyone break the trend."
5,Hey yun. ü got lesson in afternoon? After that wanna go walk walk?
5,"Okie Ü .. I dunno yet, maybe next week.."
5,Haven play yet la... Now eatin my dinner...
5,m jeff 22 chi.ü?where ü from?
5,s a miracle! Hee... Ü coming sentosa?
5,"Hehe.... But im sure you had fun today...  Any cute guys which caught your fancy? =p  rest early k, good night."
5,Hmmm... okay.. can.
5,s in law.. At somerset rouge.. U wan? Hee
5,Dunno leh...
5,yep not too bad.. in mp now
5,Haha okay... Your sis ah? I hope the rain will stop
5,"I duno of seniors there,we anti-fow öne"
5,Haha... Only yest? Where?
5,"m at heeren, gettin a drink... Dun feel lk goin home juz yet..."
5,s house...
5,u shove um up ur ass!!
5,Not sure yet ... But if meeting most prob after 9 ... Maybe we can meet for dinner or lunch lor ...
5,m at 02 02 06
5,Quite ok.. Jus came back fr some sub comm stuff.. Haha two of e guys damn pro at pole dance!
5,Aiyo... Thought i told you... Taka there tmr i go there look at the names
5,GO IN I won alot 7-4 $23-12. 1-7 leg $16.
5,"Nvr mind la. Just ignore my stupid sugestion, ok. I only know of yr country via wtchg phua chu kang in msia."
5,s huggable mah... Gee...
5,Gal can u call 97900425 if u r stil awake nw cöz i wana ask u abt our assignmt
5,s not at home leh... Just went out... I ask tmr?
5,m on the train...  where shall i meet ü ? I think ü wont be late coz i need to walk to suntec
5,ll msg ü tomorrow-shld be aftnoon.
5,Boey: Hai! jeff care intro. me chi f.
5,"Gee... Hopefully we can really find our way, haha..."
5,I borrow ur skirt ar...
5,Dunno lei this week lor...
5,Anyone there yet?
5,Hey... Tmr wawa cant make it... We go another day?
5,I juz bought it today la...
5,"fetch me at 6 ah.. arts there, e place u always pick me up one.."
5,"then, come back more often to c grandma when u r free, take care..."
5,ll meet u all b4 yr movie la. Go walk ard k.
5,s sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA!
5,ll b in sch fr 1 lor... U ask if they wan to meet 4 dinner a not... If not then we go 4 movie lor...
5,Hey you going for lect ?
5,o fine i think...
5,s must be a reason why u say that jus now rite ?
5,Dunno but shuhui wan to c a not... If she wan we can c tog... My website can work oredi... But dunno y cant access outside soc network...
5,ZEPOL can intor pls?
5,I din noe mah so i cum sch liao then found out... Waste my time...
5,85631397 studying in school again ah?
5,i hav to add that that depends on whether the qn is a trivial one or not....
5,MIKE where u frm?
5,s cheap...
5,queueing...Haha
5,s got a fantastic memory... He rem hw 2 go 2 my hse...
5,Yo afternoon yiyun whats today programme? No go out?
5,"Xyan start teasing me liao, she say she keep laughing."
5,Okie ok u tell me when la k.. Hee
5,Will not be so luck one la.There so big..Can la..
5,Hey ü going to sign up for amore?
5,I reach le.at the lesser ppl de phone booths there.
5,s cook.
5,Why t sad face? Ur friends haven come is it?
5,Wat time u meeting ur bro ?
5,t done yet. Dun worry tml ü can ask paul if ü dunno how to do. Either that or can do e practice ñ email 2 him 2 check.
5,"Nxt wk ah... Okie lor... Fri? Hmmm, i dunno leh, anywhere will do... Juz a place to sit n chat lor..."
5,"Lousy. Alone in my weekend home. I stay in bkt bandaraya, kl. Weekend stay at templer park here. Wht bout u?"
5,Ok la . . Still in army. . Better study hard ah u. .
5,Tmr ü free?
5,"Pete,is this your phone still? Its Jenny from college and Leanne.what are you up to now?:)"
5,Ok. So c u at cine.
5,Straits times got meh... I always cant find one... Ok then i send to ur email lor...
5,Eat e bak gua bun in e fridge...
5,Quite i go myself or u pick.
5,Yeah..Very free nothing to do le..No one look after me or give me thing to do..I think call u also can le.hehe..
5,s also saving for us. Would ü recognize her? Haha...
5,hello evrbody.
5,Hai frens! Hai jolie
5,"Ok lor.But my instincts tell me otherwise lei... :p hows dinner?E last time i was at e outlet at great world,they serve maccroni n cheese wat."
5,Hmmm... I thk got few cents... Gee... U comin oredi?
5,Ok... Thkz for e info... Gdnite... SwEeT DrEaMs...
5,Hey everyone! our dear pink has her driving license already!
5,Hey tmr we meet 530 orchard mrt ?
5,"Ya... Muz enjoy all i can now... Goin bk sch in august... Haiz... Go catch a movie lor, since u have leave..."
5,Ok. When its up tell me.
5,Okay. See you there...
5,Take so long sms my hp
5,Finally finally finally finally finally pass my driving.....
5,cannot! I got to go for tuition... You go lar... I meet you after that?
5,Huh... Y... Juz some tiffs only rite... Go hoax her lor... Will b alrite one...
5,Hi guys..tina here. Anything sms me at 98745612
5,Hi all... See you at seven tomorrow paragon. E show is at nine. Ü
5,Yar lar... Ü arrange wif him to pick ü  up later oredi...
5,Ü2 got sale got 50 off store wide...
5,"s at 1245... Ok ok, go together..."
5,Hey what time did i tell ü to meet ah
5,Halo. We meeting 5 at suntec or marina sq 2 buy xf present then dinner is at 7 esplanade ichiban boshi. So wat time u coming?
5,Hey ü here yet? There are thousands of pple here and i dunno where to go
5,cIm on gloucester road what are u up to later?
5,Hee dont be distracted by ppl...
5,Yup... I got home around 6 . Ok got to go for tuition... You decide already then msg k
5,Hey gal.. What do ü want for ür birthday present?
5,How are e weekly assignments like huh?Is it like sec 4 bio?Alot of memorising?
5,Yun say fish head bee hoon...
5,I want to go centro on tues next. Got les night but age limit 21 n they r strict bout it... mich told me she wanna go embargo leh
5,ok lor ..
5,s tt...
5,Ok wif movie or ktv? I tonite go back check from e net if there is other pet hotel.
5,U still haven confirm valentine day got go out or not ar..
5,Msg me whether or not ya can make it. . K lar go sleep now k?nitez and sweet dreams. .
5,Yup... Ü still free?
5,re meeting at 7 pm at esplanade tonight.
5,T WORRY.C U L8TR HUN!LOVE Yanny
5,"Haiz... Sometimes borin, sometimes bz...Gee, u leh... Which course u chose ah? I put sci nus as my first choice..."
5,Hey... E nydc one got any reply anot? I wan to look 4 jobs liao...
5,She juz say butterfly clips... But normal butterfly clips home cheaper wat...She wans those studded ones huh...
5,"s e difference leh, still got hols mah... So u goin out tmr?"
5,Yah lor.
5,interested in clubing today?
5,U bought his present already? Then later how?
5,Bk a seat 4 reb too..She also going 4 lect..
5,Juz nothing special lor... They juz cut like straight across lor...
5,Mum say no need to fetch her at 2... She call ü then ü go n fetch her...
5,Hey did you get tut 13? For eng?
5,hey niz... when you gonna call me...
5,Free now. we go to eat ?
5,I bought one black sports pants 4 u... 15 bucks...
5,Yuppo... Same place?
5,ll be late
5,"Ask gen..I will be with gen till 6plus only.I dunno if she will be meeting li en for dinner..If she is,then ü can meet them.."
5,Haha... So is he handsomer?
5,Ok la... Thanx anyway... So u found ur job liao?
5,When?
5,Quite ok... Cant wait for my inter unit soccer match on fri. Life is quite gd in camp for me now. Wat abt ü? How have ü been? Haven seen ü for LONG time...
5,"Kaiez... Booked liao... At orchard mrt, 130 lesson..."
5,Save money lor... Tmr den c got wat to buy...
5,So u still wan 2 cut ur hair at toni n guy?
5,ll confirm w ü again? In e meanwhile ü call ur frens along?
5,hmm can i meet ü on tmr evening in town?
5,"I juz read thru lor... But haven finish readin, die liao... Tmr mt u at wat time..."
5,s quite nice lor... Cos half price... Buy ah?
5,"m frm PJ.u? r u wrking?roy, how old r u?"
5,"Yun ah,ü home tomorrow afternoon?or tonight."
